H0014848	1802-08-07	San Pablo, Patagrande, Chulucanas. Im Tal des Río Chulucanas besichtig H. die Bäder des Inka (Los Baños de Inca) und die Ruinen einer Inka-Stadt. Von Chulucanas bis Hunacabamba zählt er insgesamt neun Inka-Häuser.	[Chulucanas]	[]	[]
H0014849	1802-08-08	Huancabamba (bis 10.8.); über den Páramo de Guamani, die Wasserscheide zwischen dem Stillen und den Atlantischen Ozean.	[Huancabamba]	[]	[]
H0014850	1802-08-11	Übernachtung in Sondorillo.	[]	[]	[]
H0014851	1802-08-14	Aufenthalt in San Felipe in der Provinz Jaén (bis 17.8.).	[]	[]	[]
H0014852	1802-08-19	Las Huertas de Pucara.	[Pucara]	[]	[]
H0014853	1802-08-22	Von Chamaya, nach dem Übergang des Río Huancabamba in den Río Chamaya, Flußfahrt den Río Chamaya abwärts bis zur Einmündung in den Río Marañón, den Oberlauf des Amazonas.	[Huancabamba, Río Marañón]	[]	[]
H0014854	1802-08-23	Flußfahrt auf drei Flößen den Río Marañón abwärts bis Tomependa an der Mündung des Río Chinchipe; in Tomedenda (bis 31.8.). Von dort sendet H. einen Brief mit der „schwimmenden Post“ der Indios an José Ignacio Checa, den Bruder des Carlos Muntúfar. Dieser macht ihn mit dem in der Nähe lebenden Stamm der freien Jibaros-Indianer bekannt.	[Río Marañón]	[Carlos Muntúfar, José Ignacio Checa]	[]
H0014855	1802-08-31	Rückreise von Tomependa den Río Marañón und Río Chamaya entlang über Bujao nach Chamaya.	[Río Marañón]	[]	[]
H0014856	1802-09-01	Übernachtung am Strand des Chamaya.	[]	[]	[]
H0014857	1802-09-02	Weiterreise zu Lande nach Süden: Übernachtung in Cavico.	[]	[]	[]
H0014858	1802-09-03	Übernachtung in Cabramayo.	[]	[]	[]
H0014859	1802-09-04	Übernachtung in Huanca.	[]	[]	[]
H0014860	1802-09-05	Weiterreise den Río Chotano (bei H.: Chota) aufwärts nach Süden, Übernachtung in Querocotillo.	[]	[]	[]
H0014861	1802-09-06	Über Sigues nach Moyobamba, hier Übernachtung.	[Moyobamba]	[]	[]
H0014862	1802-09-07	Weiterreise nach Guambos und Hacienda de Montán.	[]	[]	[]
H0014863	1802-09-09	Micuipampa am Fuße des Cerro de Hualgayoc. Besichtigung und Begutachtung der Bergwerke von Hualgayoc. Unterwegs Besuch einer Grube in Fuentestina. H. lernt den Leiter der dort weilenden deutschen Bergwerkskommission, Fürchtegott Leberecht Freiherr von Nordenflycht, und weitere Expeditionsmitglieder kennen.	[Hualgayoc]	[Fürchtegott Leberecht Freiherr von Nordenflycht]	[]
H0014864	1802-09-10	H. besucht den Stollen von Espinachi.	[]	[]	[]
H0014865	1802-09-11	Besichtigung von Gruben.	[]	[]	[]
H0014866	1802-09-12	Besuch eines Bergwerkes, dann Abreise nach Cajamarca.	[Cajamarca]	[]	[]
H0014867	1802-09-15	Besuch der warmen Quellen von Cajamarca (13.–18.9.). In Cajamarca findet H. die Reste des Inka-Palastes, in dem der von Pizarro ermordete letzte Inka-Fürst Atahualpa lebte. Er lernt dessen Nachkommen, die in den Ruinen wohnende Familie Astorpilco, kennen. Von Cajamarca aus Beginn des Abstiegs von den Anden. Von einer Anhöhe bei Huangamarca erblickt H. zum ersten Mal den Stillen Ozean.	[Anden, Cajamarca, Stillen Ozean]	[Atahualpa, Familie Astorpilco]	[]
H0014868	1802-09	Beim Abstieg an der Küste findet H. ausgetrocknete Flußbetten und in der Ebene Spuren von Bewässerungskanälen der Inkas, die die Spanier zerstört hatten. Im Norden von Mansiche siehrt er die Ruinen der von den Inkas zerstörten Chimu-Stadt Chanchán.	[]	[]	[]
H0014869	1802-09-24	Trujillo (14 Tage Aufenthalt); von dort Exkursion nach Huamang an der Küste des Pazifik (25./26.9.).	[Pazifik, Trujillo]	[]	[]
H0014870	1802-10-07	Abreise von Trujillo; Übernachtung in Moche.	[Moche, Trujillo]	[]	[]
H0014871	1802-10-08	Garita.	[]	[]	[]
H0014872	1802-10-09	Santa Elena.	[Santa Elena]	[]	[]
H0014873	1802-10-13	Huambacho, Casma.	[Casma]	[]	[]
H0014874	1802-10-15	Huarmayo.	[]	[]	[]
H0014875	1802-10-19	Huaura.	[]	[]	[]
H0014876	1802-10-21	Chancay.	[Chancay]	[]	[]
H0014877	1802-10-23	H. trifft in Lima (Peru) ein. Er bleibt dort und in der Umgebung bis 24.12. Er erhält Zutritt zum Staatsarchiv, in dem er sich über die Entwicklung von Wirtschaft und Bergbau informiert; er macht sich Auszüge aus einer ihm zugänglich gewordenen Denkschrift des Forschungsreisenden Thaddaeus Haenke über die Provinz Cochabamba.	[Lima, Peru]	[Thaddaeus Haenke]	[]
H0014878	1802-11-07	H. in Callao; Vorbereitungen für Beobachtung des Merkurdurchgangs.	[Callao]	[]	[]
H0014879	1802-11-09	H. beobachtet den Merkurdurchang vor der Sonne in Callao. Bestimmung des Längenunterschieds zwischen Lima und Callao.	[Callao, Lima]	[]	[]
H0014880	1802-11-29	H. hält für 24 Stunden den Sternhaufen des Toucan für einen Kometen und ist über die vermeintliche Entdeckung beglückt.	[]	[]	[]
H0014881	1802-12-04	H. läßt bis zum 11.12. sein Chronometer durch einen Feinmechaniker überprüfen.	[]	[]	[]
H0014882	1802-12-14	Zweimalige Bestimmung des Längenunterschieds zwischen Lima und Callao.	[Callao, Lima]	[]	[]
H0014883	1802-12-24	H. begibt sich mit seinen Begleitern in Callao an Bord der spanischen Fregatte „La Castora“, um an der Küste entlang nach Guayaquil (Ecuador) zu segeln. H. setzt seine in Callao begonnenen Messungen fort und stellt die niedrige Temperatur der Meeresströmung an der Küste Perus fest. Die Strömung wird später nach ihm „Humboldt-Strom“ genannt.	[Callao, Ecuador, Guayaquil]	[]	[]
H0014798	1803-01-04	H. geht in Guayaquil an Land. Er bleibt dort bis zum 17.2. Vom 31.1.–7.2. Fahrt auf dem Río de Guayaquil (Río Babahoyo) in das Landesinnere, um den Ausbruch des Cotopaxi (seit 4.1.) zu beobachten; Insel Los Cales (31.1.), Samborondón (l.2.), Garzal (4.–6.2.), Las Bodegas de Babahoyo (6.2.). Am 7.2. wieder in Guayaquil.	[Babahoyo, Cotopaxi, Guayaquil]	[]	[]
H0014799	1803-02-17	Erneute Einschiffung an Bord der „Orue“ oder „Atlante“ zur Fortsetzung der Reise nach Acapulco (Mexico). H. überquert zum zweiten und letzten Mal den Äquator (26./27.2.).	[Acapulco, Äquator]	[]	[]
H0014800	1803-03-16	H. beobachtet einen Sternschnuppenfall in der Südsee.	[Südsee]	[]	[]
H0014801	1803-03-22	Landung in Acapulco. H. reist am 29.3. auf dem Landwege nach Mexico-Stadt weiter. Reiseroute: La Moxonera (l.4.), Chilpancingo (2.4.), Zumpango, Sopilote (3.4.), Mezcala, Estola (4.4.), Tepecoacuilco (6.4.), Taxco, Tehuilotépec (6./8.4.), Puente de Ixtla (9./10.4.).	[Acapulco, Chilpancingo, Mexico-Stadt, Taxco, Zumpango]	[]	[]
H0014802	1803-04-12	H. trifft in Mexico-Stadt ein. Von Exkursionen abgesehen, bleibt er dort bis zum 20.1.1804.	[Mexico-Stadt]	[]	[]
H0014803	1803-05-13	H. tritt eine bis zum 26.5. dauernde Exkursion zu den Bergwerken von Pachuca, Real del Monte und Morán an. Reiseroute: Carpio (13./14.5.), San José Gasave, Pachuca (15.5.), Morán (15.–18.5.), Gruben des Grafen von Regla (19.–21.5.; am 20.5. Aufstieg auf den Cerro Las Navajas), Atotonilco (21./22.5.), Actopan (23.–25.5.); Rückkehr nach Mexico-Stadt über Tisayuca und Carpio (25./26.5.).	[Actopan, Mexico-Stadt, Pachuca, Real del Monte, San José]	[]	[]
H0014804	1803-05-28	H. in San Agustín de las Cuevas am See von Xochimilco (B: bis 2.6.).	[San Agustín, Xochimilco]	[]	[]
H0014805	1803-06-08	Von diesem Tage an beschäftigt sich H. mit der konfiszierten Sammlung mexikanischer Bilderhandschriften des Mailänders Lorenzo Boturini im Archiv des vizeköniglichen Sekretariats.	[]	[Lorenzo Boturini]	[]
H0014806	1803-08-01	Abreise aus Mexico-Stadt; Exkursion bis Ende September, zunächst nach Huehuetoca, erste Besichtigung des Real Desagüe (Entwässerungsanlage) bei Mexico-Stadt (1./2.8.).	[Huehuetoca, Mexico-Stadt]	[]	[]
H0014807	1803-08-02	Nach Arroyo Sarco, Querétaro (bis 5.8.)	[Querétaro]	[]	[]
H0014808	1803-08-07	Nach Salamanca und zu den Bergwerken von Guanajuato (bis 10.9.; H. gibt ein sehr ausführliches Gutachten ab). Abschluß der bergbaulichen Untersuchungen am 6.9.; H. bezeichnet diese Zeit als eine der anstrengendsten seines Lebens.	[Guanajuato, Salamanca]	[]	[]
H0014809	1803-09-08	Exkursion zu den heißen Quellen von San José de Comanjillas. Weitere Reiseroute: Übergang über den Río Grande, Valle de Santiago (11.9.), Valladolid (14./15.9.), Besteigung des Jorullo (19.9.). Rückreise: Pátzcuaro (21.9.), Valladolid (23./24.9.), Acámbaro, Maravatío, Ixtlahuaca, Stadt und Vulkan Toluca (Vulkan Toluca: 28.–29.9.).	[Acámbaro, Ixtlahuaca, Pátzcuaro, San José, Toluca, Valladolid, Valle de Santiago]	[]	[]
H0014810	1803-09-29	4 Uhr früh: Abreise von der Stadt Toluca nach Mexico-Stadt.	[Mexico-Stadt, Toluca]	[]	[]
H0014811	1803-10-17	H. nimmt bis 21.10. an Prüfungen im Colegio de Minería teil, mit dessen Direktor und Gründer Fausto de Elhuyar (1755–1833) er näher bekannt wird. Er erneuert seine Bekanntschaft mit dem Bergingenieur Manuel Del Río (1764–1849), der in Freiberg sein Kommilitone war. H. erhält eine an die Gründung des Tribunal de Minería erinnernde Medaille.	[Freiberg]	[Fausto de Elhuyar, Manuel Del Río]	[]
H0014769	1804-01-09	H. besichtigt mit dem Vizekönig José de Iturrigaray (1742–1815) zum zweiten Mal die Entwässerungsanlage (Real Desagüe) von Mexico-Stadt (bis 11.1.).	[Mexico-Stadt]	[José de Iturrigaray]	[]
H0014770	1804-01-20	H. bricht mit seiner Begleitung von Mexico-Stadt auf, um nach Veracruz zu reisen. Reiseroute: Puebla (22.–25.1.; 24.1. trigonometrische Höhenmessung des Popocatépetl und des Iztaccihuatl im Llano de Tetimba), Cofre de Perote (Besteigung 7.2.), Jalapa (10.–15.2.).	[Iztaccihuatl, Jalapa, Mexico-Stadt, Popocatépetl, Puebla, Veracruz]	[]	[]
H0014771	1804-02-06	H. wird Korrespondierendes Mitglied der „Section de physique générale“ der 1. Klasse des „Institut“ in Paris.	[Paris]	[]	[]
H0014772	1804-02-19	Bis 7.3. in Veracruz.	[]	[]	[]
H0014773	1804-03-07	H. schifft sich mit seinen Begleitern auf der spanischen Fregatte „O“ ein und segelt erneut nach Cuba.	[Cuba]	[]	[]
H0014774	1804-03-19	H. trifft zum zweiten Aufenthalt auf Cuba in Havanna ein.	[Cuba, Havanna]	[]	[]
H0014775	1804-04-13	H. verliest in Havanna vor der „Sociedad Económica de Amigos del País“ ein vom 7.4. datiertes mineralogisches Gutachten, betreffend den Cerro de Guanabacoa bei Havanna. Eine Kopie wurde 1822 und 1859 in Havanna gedruckt.	[Guanabacoa, Havanna]	[]	[]
H0014776	1804-04-17	Zur Überfahrt nach Charleston wird zunächst die Fregatte „Middelton“ beladen. Die Abfahrt verzögert sich durch Zollschwierigkeiten.	[Charleston]	[]	[]
H0014777	1804-04-29	H. segelt von Havanna mit dem Frachtschiff „Concepción“ nach Philadelphia in den Vereinigten Staaten.	[Concepción, Havanna, Philadelphia, Vereinigten Staaten]	[]	[]
H0014778	1804-05-09	Das Schiff gerät in einen schweren Sturm. H. bezeichnet den Tag als den „schlimmsten seines Lebens“ neben dem 6.4.1800, an dem er beinahe im Orinoco ertrunken wäre.	[Orinoco]	[]	[]
H0014779	1804-05-20	H.s Schiff trifft auf dem Delaware River vor Philadelphia ein. H. hält sich bis zum 30.6. in den Vereinigten Staaten auf.	[Delaware River, Philadelphia, Vereinigten Staaten]	[]	[]
H0014780	1804-05-24	H. unterzeichnet eine Zollerklärung, aus der ersichtlich ist, dass er außer Kisten mit Kleidungsstücken und Bettzeug 27 Behälter mit getrockneten Pflanzen bei sich hat.	[]	[]	[]
H0014781	1804-05-29	H., Bonpland und Carlos Montúfar reisen von Philadelphia nach Washington ab. Reiseroute: Chester, Wilmington, Charlestown, Havre de Grace, Baltimore (30.5.–1.6.), Vanville, Bladensburg. Washington (1.–13.6., mehrfaches Zusammentreffen mit Präsident Thomas Jefferson und Mitgliedern seines Kabinetts). Rückreise über Lancaster (16.–18.6.), Downing Town.	[Baltimore, Charlestown, Lancaster, Philadelphia, Washington]	[Bonpland, Carlos Montúfar, Thomas Jefferson]	[]
H0014782	1804-06-18	H. wieder in Philadelphia.	[Philadelphia]	[]	[]
H0014783	1804-06-30	H. schifft sich mit seinen Begleitern in New Castle am Delaware auf dem Schiff „Favorite“ ein, um die Heimreise anzutreten.	[]	[]	[]
H0014784	1804-07-02	H. mißt auf dem Delaware gegenüber Brandywine die Wassertemperatur.	[]	[]	[]
H0014785	1804-07-09	Ausfahrt aus der Mündung des Delaware.	[]	[]	[]
H0014786	1804-07-20	H. wird Mitglied der „American Philosophical Society“ in Philadelphia.	[Philadelphia]	[]	[]
H0014787	1804-08-01	H.s Schiff trifft in der Garonnemündung vor Bordeaux ein.	[Bordeaux]	[]	[]
H0014788	1804-08-03	H. betritt in Bordeaux nach mehr als fünfjähriger Abwesenheit europäischen Boden.	[Bordeaux]	[]	[]
H0014789	1804-08-27	H. trifft in Paris ein und nimmt dort seinen vorläufigen Wohnsitz (Rue des Augustins, Faubourg St. Germain) bis Anfang März 1805. Er lernt Simón Bolívar, den späteren Freiheitshelden Südamerikas, kennen.	[Paris]	[Simón Bolívar]	[]
H0014790	1804-09-12	H. liest zum ersten Male den Anfang einer Reisebeschreibung im „Institut“ (vgl. 1798–05–25).	[]	[]	[]
H0014791	1804-09-17	H. liest im „Institut“ eine „relation abrégée de son voyage“ (Fortsetzungen 24.9. und 15.10., Schluß 29.10.).	[]	[]	[]
H0014792	1804-09	H. sitzt dem Maler Francois Gérard in den ersten Wochen nach seiner Rückkehr zu einem Porträt, das 1805 von Auguste Desnoyers gestochenen wird (Brustbild, sitzend).	[]	[Auguste Desnoyers, Francois Gérard]	[]
H0014793	1804-10-28	H. wird auf einer großen diplomatischen Audienz Napoleon I. vorgestellt.	[]	[Napoleon I.]	[]
H0014794	1804-11-17	H. führt mit dem Chemiker und Physiker Joseph-Louis Gay-Lussac bis zum 23.12. chemische Luftanalysen durch.	[]	[Joseph-Louis Gay-Lussac]	[]
H0014795	1804-11-19	H. liest im „Institut“ über „Tableau géologique de la Cordillère des Andes“.	[]	[]	[]
H0014796	1804-11-26	H. liest im „Institut“ über die „limite inférieure de la neige perpétuelle“.	[]	[]	[]
H0014797	1804-12-17	Der Physiker Jean-Baptiste Biot liest im „Institut“ die mit H. gemeinschaftlich verfasste Arbeit „Sur les variations du magnétisme terrestre à différentes latitudes“.	[]	[Jean-Baptiste Biot]	[]
H0014747	1805-01-07	H. liest im „Institut“ „Discours préliminaire: Essai sur la géographie des plantes“.	[]	[]	[]
H0014748	1805-01-21	H. und Gay-Lussac lesen im „Institut“ über „Expériences sur les moyens eudiométriques, et sur la proportion des principes constituans de l'atmosphère.“	[]	[Gay-Lussac]	[]
H0014749	1805-02-11	H. liest im „Institut“ über „deux nouveaux genres de poissons de l'ordre des Apodes“ und über eine „espéce de silure, vomie quelquefois par les volcans dans les environs de Quito“.	[Quito]	[]	[]
H0014750	1805-02-19	H. wird ordentliches Mitglied der Akademie der Wissenschaften zu Berlin.	[]	[]	[]
H0014751	1805-02-25	H. liest im „Institut“ über eine „nouvelle espèce de sagouin nommée simia leonina“.	[]	[]	[]
H0014752	1805-03-04	H. liest im „Institut“ über die „longitude de la capitale du Mexique“.	[]	[]	[]
H0014753	1805-03-10	H. spricht von seinen asiatischen Reiseplänen (Brief an D. L. G. Karsten, 3.10.1805). Von nun an vergeht bis 1822 kaum ein Jahr, ohne dass sich H. mit seinem Projekt einer Forschungsreise nach Indien und Innerasien beschäftigt hätte.	[Indien]	[D. L. G. Karsten]	[]
H0014754	1805-03-11	H. reist mit Gay-Lussac und dem späteren Ingenieur-Geographen Franz August O'Etzel von Paris nach Rom zu seinem Bruder Wilhelm. Reiseroute: Sens, Villeneuve-sur-Yonne (12.3.), Lucie-le-Bois (13.3.), Chalon-sur-Saône, Tournus, Mâcon, Lyon (16.–21.3.), Bourgoin, Les Échelles, St.-Hibou-des-Coups, Chambéry (22.3.), Montmelian, La Chabane, Aiguebelle, St. Jean-de-Maurienne, St.-Michel (23.3.), Modane (24./25.3.), Villarodin, Bramant, Termignon (25.3.), Lansle-Bourg (26.3.), Mt. Cénis (26.–31.3.), Turin (Zusammentreffen mit dem Geographen und Statistiker Adriano Balbi und dem Naturforscher Antonio Maria Vassalli-Eandi) und Alessandria (5./ 6.4.), Voltagio, Passo di Bocchetta (6.4.), Genua und Umgebung (6.–10.4.), Campo Mazone, Pietra Lovezare, Bocchetta, Voltaggio, Novi Ligure, Voghera (11.4.), Pavia (11./12.4.), Mailand (12.–16.4.), Lodi (16./17.4.), Piacenza (17.4.), Fiorenzuola (17./18.4.), Parma (18.4.), Reggio nell'Emilia (18./19.4.), Modena (19.4.), Bologna (20.4.), Faenza, Forlimpopoli (21.4.), Rimini (22.April), Pesaro (23.4.), Fossombrone, Passo del Furli (24.4.), Cagli (24./25.4.), Scheggia (25.4.), Costacciaro (25./26.4.), Nocera Umbra (26.4.), Foligno, Spoleto, Terni (27./28.4.), Rom (30.4.).	[Bologna, Chalon-sur-Saône, Chambéry, Genua, Lyon, Mailand, Modena, Mâcon, Paris, Parma, Pavia, Rom, Turin]	[Adriano Balbi, Franz August O'Etzel, Gay-Lussac, Wilhelm]	[]
H0014755	1805-05-01	H. hält sich bis zum 16.7. in Rom auf (Palazzo Tommati); erneutes Zusammentreffen mit Bolívar. H. in Tivoli (4.–6.6.). Am 5.7. trifft Leopold von Buch ein.	[Rom]	[Bolívar, Leopold von Buch]	[]
H0014756	1805-06-23	H. beabsichtigt, für mehrere Tage nach Civitavecchia und Tolfa zu reisen, um seine Versuche über das Meerwasser u.a. fortzusetzen.	[Tolfa]	[]	[]
H0014757	1805-07-16	H. reist mit Gay-Lussac, L. von Buch und O'Etzel über Gaeta nach Neapel. Vesuvbesteigungen: 20. und 28.7., 4.8. (am Abend des 12.8. Beobachtung des Ausbruchs des Vesuvs von Portici bzw. Torre del Greco aus), 14. und 17.8. Am 8.8. sind Leopold von Buch und Gay-Lussac allein auf Ischia, da H. krank ist. H. besucht mit L. von Buch und Gay-Lussac die Thomsonsche Mineraliensammlung in Neapel.	[Neapel]	[Gay-Lussac, L. von Buch, O'Etzel]	[]
H0014758	1805-08-04	H. wird von der Universität Frankfurt/Oder zum Dr. phil. promoviert.	[]	[]	[]
H0014759	1805-08-10	H. schreibt am 10.8. aus Neapel, Abreise nach Berlin für 2./3.9. geplant.	[Berlin, Neapel]	[]	[]
H0014760	1805-08-19	Rückkehr von Neapel nach Rom, von wo aus O'Etzel allein weiterreist.	[Neapel, Rom]	[O'Etzel]	[]
H0014761	1805-09-18	H. reist von Rom mit Gay-Lussac und L. von Buch nach Berlin ab. Reiseroute: Foligno, Nocera Umbra (20.9.), Arezzo, Florenz (22.–26.9.), Bologna (27.9.), Modena, Parma (30.9.), Piacenza, Mailand (1. bis etwa 7.10.; Treffen mit Bonpland, der in Pisa gewesen war, und am 2.10. mit dem Physiker Alessandro Volta; Weiterreise 10.10.), Como, Lugano, Airolo, St. Gotthard (14./15.10.), Altdorf, Luzern, Zürich (17.–23.10.), Basel, Tübingen (Besuch bei dem Verleger Johann Friedrich von Cotta), Heilbronn (B: 28.10.), Heidelberg, Kassel, Göttingen (4.–7.11.; Besuch bei dem Naturforscher Johann Friedrich Blumenbach, einem seiner Lehrer während der Göttinger Studienzeit).	[Basel, Berlin, Bologna, Florenz, Göttingen, Heidelberg, Kassel, Luzern, Mailand, Modena, Parma, Pisa, Rom, Tübingen, Zürich]	[Alessandro Volta, Bonpland, Gay-Lussac, Johann Friedrich Blumenbach, Johann Friedrich von Cotta, L. von Buch]	[]
H0014762	1805-11-16	H. trifft nach über neunjähriger Abwesenheit wieder in Berlin ein.	[Berlin]	[]	[]
H0014763	1805-11-19	H. erhält durch Kabinettsorder eine Pension von jährlich 2500 Talern, davon 500 Taler als Mitglied der Akademie der Wissenschaften zu Berlin aus deren Fonds.	[]	[]	[]
H0014764	1805-11-21	H. hält seine Antrittsrede in der Akademie der Wissenschaften zu Berlin. Bis Ende Dezember erkrankt an einem „masernartigen Ausschlag“ mit Fieber. Die Umstellung auf das Berliner Klima fällt ihm offenbar schwer.	[]	[]	[]
H0014765	1805-11-24	H. und Gay-Lussac besuchen die mineralogische Sammlung in Berlin.	[]	[Gay-Lussac]	[]
H0014766	1805-12	H.s Wohnung in Berlin: Friedrichstraße 189.	[Berlin, Friedrichstraße]	[]	[]
H0014767	1805-12	H. wird zum Kammerherrn ernannt.	[]	[]	[]
H0014727	1806-01-16	H. hält in der „Philomatischen Gesellschaft“ in Berlin, der er seit dem 21.11. 1805 angehört, einen Vortrag über „die Urvölker von Amerika und die Denkmäler, welche von ihnen übrig geblieben sind.“	[Berlin]	[]	[]
H0014728	1806-01-30	H. hält seinen ersten Vortrag in der Königlich-Preußischen Akademie der Wissenschaften zu Berlin. Er liest über Physiognomik der Pflanzen.	[]	[]	[]
H0014729	1806-02-06	H. in großer Gesellschaft bei Hardenberg. Ernst Ludwig Heim sitzt zwischen H. und Wittgenstein.	[]	[Ernst Ludwig Heim, Hardenberg]	[]
H0014730	1806-02	Ende des Monats zieht H. in ein Häuschen im Garten des Brennereibesitzers und Spirituosenkaufmanns Benjamin George (1739–1823), Friedrichstraße 142 (an dieser Stelle befindet sich heute der Bahnhof Friedrichstraße).	[Friedrichstraße]	[]	[]
H0014731	1806-03-20	H. liest in der Berliner Akademie „Beobachtungen über die Abnahme der Wärme in der oberen Region des Luftkreises und über die unterste Grenze des ewigen Schnees“.	[]	[]	[]
H0014732	1806-04-02	Abreise von Gay-Lussac aus Berlin.	[Berlin]	[Gay-Lussac]	[]
H0014733	1806-04-03	H. demonstriert in der Berliner „Philomatischen Gesellschaft“ Kupferplatten zu seiner Reisebeschreibung und spricht über „Naturgegenstände, welche er selbst an Ort und Stelle skizzierte.“	[]	[]	[]
H0014734	1806-05	Beginn erdmagnetischer Messungen in Berlin; beteiligt sind der Astronom Jabbo Oltmanns, der „Bau-Conducteur“ Mämpel, Friedrich Friesen, Nathan Mendelssohn und Leopold von Buch („Kosmos“, Bd. 4, S. 196).	[Berlin]	[Friedrich Friesen, Jabbo Oltmanns, Leopold von Buch, Nathan Mendelssohn]	[]
H0014735	1806-06-14	Wilhelm Olbers (1758–1840), Arzt und Astronom in Bremen, sucht H. in Berlin auf.	[Berlin, Bremen]	[Wilhelm Olbers]	[]
H0014736	1806-06-16	H. beobachtet die Sonnenfinsternis in Berlin.	[Berlin]	[]	[]
H0014737	1806-07-08	H. wird von König Friedrich Wilhelm III. in Charlottenburg empfangen.	[Charlottenburg]	[Friedrich Wilhelm III.]	[]
H0014738	1806-08-02	H. besucht die Pépinière und wohnt einer Prüfung der künftigen Militärärzte bei.	[]	[]	[]
H0014739	1806-08-05	Prinz Louis Ferdinand will abends mit dem Grafen d'Antraigues, Johannes von Müller und H. speisen.	[]	[Johannes von Müller]	[]
H0014740	1806-09-08	Gay-Lussac trägt im „Institut“ über die von ihm und H. in Frankreich, in der Schweiz, in Italien und Deutschland vorgenommenen Beobachtungen der magnetischen Intensität und Inklination vor.	[Deutschland, Frankreich, Italien, Schweiz]	[Gay-Lussac]	[]
H0014741	1806-09-24	H. beobachtet in der Nacht ein „magnetisches Ungewitter“. Die erdmagnetischen Messungen werden bis Ende Juni 1807 fortgesetzt.	[]	[]	[]
H0014742	1806-10-27	Napoleon I. zieht in Berlin ein.	[Berlin]	[Napoleon I.]	[]
H0014743	1806-10-30	Suzette Henry geb. Chodowiecka gibt dem französischen Generaldirektor der Künste und Museen Denon ein Frühstück in Anwesenheit von H.	[]	[Denon]	[]
H0014744	1806-11-26	H. speist in Berlin bei Friedrich von Müller, bei dem auch Johannes von Müller täglich zu Gast ist.	[Berlin]	[Friedrich von Müller, Johannes von Müller]	[]
H0014745	1806-12-20	H. führt mit dem Jabbo Oltmanns in Berlin während eines Nordlichts magnetische Messungen durch.	[Berlin]	[Jabbo Oltmanns]	[]
H0014708	1807-01-29	H. liest in der Berliner Akademie „Über die Wüsten“.	[]	[]	[]
H0014709	1807-04-23	H. wird Mitglied der Svenska Akademi.	[]	[]	[]
H0014710	1807-05	H. widmet seinem Bruder Wilhelm seine „Ansichten der Natur“ (1. Auflage).	[]	[Wilhelm]	[]
H0014711	1807-05	Aimé Bonpland für einige Monate in Berlin zu Besuch bei H. (B: 1.5., Aug.).	[Berlin]	[Aimé Bonpland]	[]
H0014712	1807-05-01	Ernst Ludwig Heim speist bei Friedrich Wilhelm Graf von Reden; H. und Bonpland sind anwesend.	[]	[Bonpland, Ernst Ludwig Heim, Friedrich Wilhelm Graf von Reden]	[]
H0014713	1807-06	Ende der erdmagnetischen Messungen in Berlin (vgl. 1806–05).	[Berlin]	[]	[]
H0014714	1807-07-09	H. wird im Mitgliederverzeichnis der „Société D'Arcueil“ genannt.	[]	[]	[]
H0014715	1807-08-06	H. liest in der Berliner Akademie über die großen Katarakte des Orinoco.	[Orinoco]	[]	[]
H0014716	1807-09-17	H. liest in der physikalischen Klasse der Berliner Akademie „Über die Abnahme der Wärme in den obersten Regionen der Luft und über die unterste Grenze des ewigen Schnees“.	[]	[]	[]
H0014717	1807-09-28	Der französische Generalintendant in Preußen, Pierre Antoine Noël Bruno Daru, wird mit seiner Frau von H. bei einem Besuch des Ateliers des Bildhauers Johann Gottfried Schadow begleitet.	[Preußen]	[Johann Gottfried Schadow]	[]
H0014718	1807-10-04	Der Freiherr vom Stein schlägt H. als Begleiter des Prinzen Wilhelm (1783–1851; Bruder von König Friedrich Wilhelm III.) auf einer Reise nach Paris vor.	[Paris]	[Freiherr vom Stein, Friedrich Wilhelm III., Prinzen Wilhelm]	[]
H0014719	1807-10-29	H. wird zum Mitglied einer Kommission gewählt, die Vorschläge für die Reorganisation der Berliner Akademie ausarbeiten soll.	[]	[]	[]
H0014720	1807-10	H. trifft den Juristen und Landwirt August Wilhelm Jacob von Wedel (1770–1812). Vermittelt wird diese Begegnung durch den Juristen Wilhelm von Burgsdorff (1772–1822), einen Freund Wilhelm von Humboldts. Gesprächsthemen sind eine mögliche Verlegung der Universität nach Berlin sowie handelspolitische Fragen.	[Berlin]	[Wilhelm von Burgsdorff, Wilhelm von Humboldts]	[]
H0014721	1807-11-02	An diesem Tag und am 11.11. verfasst H. Vorschläge zur Reorganisation der Berliner Akademie.	[]	[]	[]
H0014722	1807-11-13	H. reist in der Nacht zum 14.11. von Berlin nach Paris ab. H. hat den Auftrag, die Mission des Prinzen Wilhelm vorzubereiten, der bei Napoleon eine Milderung der auferlegten Zahlungsverpflichtungen erreichen soll. Reiseroute: Homburg vor der Höhe, Frankfurt/Main (15.11.–3.12.). Zusammentreffen mit dem Geographen Carl Ritter.	[Berlin, Frankfurt/Main, Paris]	[Carl Ritter, Napoleon, Prinzen Wilhelm]	[]
H0014723	1807-12-08	H. trifft am Abend in Paris ein.	[Paris]	[]	[]
H0014724	1807-12-24	Am Mittag gibt der französische Minister des Inneren Emmanuel Cretet (1747–1809) ein Diner für den Kaufmann und Philanthropen Kaspar Freiherr von Voght (1752–1839), an dem auch H. teilnimmt.	[]	[Kaspar Freiherr von Voght]	[]
